Index,T_C,P_MPa,deltaQFM,Mass_g,Density_g_cm3,G_kJ,H_kJ,S_J_per_K,Cp_J_per_K,V_cm3,alpha_1_per_K,beta_1_per_bar,d2V/dT2,d2V/dP2,d2V/dTdP,Outcome,SiO2_wt_pct,TiO2_wt_pct,Al2O3_wt_pct,Fe2O3_wt_pct,Cr2O3_wt_pct,FeO_wt_pct,MnO_wt_pct,MgO_wt_pct,NiO_wt_pct,CoO_wt_pct,CaO_wt_pct,Na2O_wt_pct,K2O_wt_pct,P2O5_wt_pct,H2O_wt_pct,CO2_wt_pct,SO3_wt_pct,Cl2O-1_wt_pct,F2O-1_wt_pct,sample_label,source_excel,phase,phase_sheet_name
135,734,350,0,0.08408018612466137,2.529293606117324,-1.314954347921885,-1.142911151727443,0.170821820180154,0.09982926220525536,0.003324255670488625,2.832274724465923e-05,1.77912680108811e-06,-9.643290604051835e-11,3.168832838367526e-14,3.438717919679003e-13,Success,65.68901571345808,0,18.89953575967324,0,0,0,0,0,0,0,0.2648042771453272,3.594908620388741,11.5517356293346,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
136,733,350,0,4.343372074942971,2.529282751714907,-67.94996004659323,-59.07060915755293,8.825076667534962,5.163020262792286,0.1717234687184765,2.845899120446664e-05,1.780639412505278e-06,-5.359246020870856e-09,1.632953769436797e-12,1.884478691482704e-11,Success,65.73318898044317,0,18.90412861075553,0,0,0,0,0,0,0,0.2582862841238635,3.705411973396032,11.3989841512814,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
137,732,350,0,9.512949310433143,2.529281268735262,-148.900006108986,-129.4653465266472,19.33508390025252,11.32553460066371,0.3761127490257334,2.863691641311594e-05,1.782655533868169e-06,-1.275949884516275e-08,3.565466272011365e-12,4.419981574283965e-11,Success,65.79244694226553,0,18.91092273698077,0,0,0,0,0,0,0,0.2500645876056267,3.855310631292515,11.19125510185557,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
138,731,350,0,15.021959188952,2.529310767331714,-235.2619135609851,-204.5909836570035,30.54417159187529,17.91481908810021,0.5939151243482568,2.883513190800259e-05,1.784908694204019e-06,-2.194041608776869e-08,5.610891246967264e-12,7.492392021319146e-11,Success,65.85799821058919,0,18.91838344069752,0,0,0,0,0,0,0,0.2409243795259083,4.020984652631578,10.96170931655581,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
139,730,350,0,20.55612622492315,2.529377439999878,-322.1187187099911,-280.1740799776147,41.81292800914755,24.55845213540272,0.8126950885164905,2.904158556890785e-05,1.787246281271134e-06,-3.261796783129478e-08,7.650291793152842e-12,1.099421096822514e-10,Success,65.92495374801436,0,18.92571593638207,0,0,0,0,0,0,0,0.2313507342363278,4.189452488791352,10.72852709257591,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
140,729,350,0,24.8953825090905,2.52946147308517,-390.2744515723106,-339.5190579492483,50.64650364023579,29.78727734266659,0.9842167107105901,2.921408408035082e-05,1.789129939798814e-06,-4.234794576662798e-08,9.236227814044826e-12,1.412554738442945e-10,Success,65.97717705679739,0,18.93055883123066,0,0,0,0,0,0,0,0.2231606783108488,4.318554550905886,10.55054888275522,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
141,728,350,0,27.51929903705039,2.529532315511391,-431.4800169661741,-375.4416661433187,55.97398074499859,32.96173045535727,1.087920437635795,2.933318576776416e-05,1.79031010823592e-06,-4.936015477929471e-08,1.018579330929735e-11,1.633690421213529e-10,Success,66.00776472822996,0,18.93207311430851,0,0,0,0,0,0,0,0.2172728217794045,4.39070341652563,10.45218591915649,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
142,727,350,0,28.90635096720486,2.529584119423651,-453.2260507872048,-394.4464565813004,58.77077858911604,34.64891341858702,1.142731358298968,2.941398791267638e-05,1.790982235791994e-06,-5.406703168680684e-08,1.068023241944622e-11,1.778576991904895e-10,Success,66.0229631903309,0,18.9313083309054,0,0,0,0,0,0,0,0.2130955437973429,4.422574238177911,10.41005869678845,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
143,725,350,0,30.07442731323496,2.576313910417437,-483.7542599629808,-421.7980362593444,62.07105515567434,37.61671853683619,1.167343280321071,3.415335350133217e-05,1.823224238867393e-06,-1.332578696095306e-07,9.679193260496832e-12,4.064731639446849e-10,Success,65.65783512140487,0,21.05550544104398,0,0,0,0,0,0,0,2.050776843985433,9.179130241157988,2.056752352407726,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
182,737,325,0,1.386614757264827,2.528036902842408,-21.72876133327231,-18.87385929225091,2.826215949137648,1.647364197926695,0.05484946662391602,2.839630034230351e-05,1.782621231898286e-06,-1.494722903752162e-09,5.226193790245557e-13,5.406032559689368e-12,Success,65.75924039047453,0,18.92310736068222,0,0,0,0,0,0,0,0.2678652573396828,3.813247873402211,11.23653911810135,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
183,736,325,0,7.49536095977221,2.528064424190881,-117.5181708185628,-102.0956130926629,15.2827208303026,8.918055596852419,0.2964861531236941,2.857124202472038e-05,1.784715040540123e-06,-8.809739560512583e-09,2.816726359988511e-12,3.132199238335817e-11,Success,65.82130262596085,0,18.93081150475117,0,0,0,0,0,0,0,0.2597400013828691,3.971783461091626,11.01636240681348,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
184,735,325,0,13.73957170077272,2.52812846785036,-215.5443978818337,-187.290323299025,28.02566540971946,16.37366885586949,0.5434680980613035,2.876012464205096e-05,1.786976572111002e-06,-1.760431502239492e-08,5.14686085338166e-12,6.15978750680443e-11,Success,65.88747173174683,0,18.93888999165438,0,0,0,0,0,0,0,0.250965308031794,4.140454648592249,10.78221831997475,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
