profile,pressure_mpa,step_index,temperature_c,outcome,calc_time_s,liq_frac,phases,error
profile_e_current_full_patch,200.0,73,927.0,success,0.043810129165649414,1.0,Water,
profile_e_current_full_patch,200.0,74,926.0,success,0.05803990364074707,1.0,Water,
profile_e_current_full_patch,200.0,75,925.0,success,0.03566694259643555,1.0,Water,
profile_e_current_full_patch,200.0,76,924.0,success,0.04216814041137695,1.0,Water,
profile_e_current_full_patch,200.0,77,923.0,success,0.04262089729309082,0.9999999999999999,Water,
profile_e_current_full_patch,200.0,78,922.0,success,0.061270952224731445,1.0,Water,
profile_e_current_full_patch,200.0,79,921.0,success,0.044956207275390625,1.0,Water,
profile_e_current_full_patch,200.0,80,920.0,success,0.04350638389587402,1.0,Water,
profile_e_current_full_patch,200.0,81,919.0,success,0.04104328155517578,1.0,Water,
profile_e_current_full_patch,200.0,82,918.0,success,0.04430508613586426,1.0,Water,
profile_e_current_full_patch,200.0,83,917.0,success,0.03560781478881836,1.0,Water,
profile_e_current_full_patch,200.0,84,916.0,success,0.04686713218688965,1.0,Water,
profile_e_current_full_patch,200.0,85,915.0,success,0.04134678840637207,1.0,Water,
profile_e_current_full_patch,200.0,86,914.0,success,0.04321789741516113,1.0,Water,
profile_e_current_full_patch,200.0,87,913.0,success,0.0451509952545166,1.0,Water,
profile_e_current_full_patch,200.0,88,912.0,success,0.03869795799255371,1.0,Water,
profile_e_current_full_patch,200.0,89,911.0,success,0.03891611099243164,1.0,Water,
profile_e_current_full_patch,200.0,90,910.0,success,0.04104804992675781,1.0,Water,
profile_e_current_full_patch,200.0,91,909.0,success,0.043827056884765625,1.0,Water,
profile_e_current_full_patch,200.0,92,908.0,success,0.04198503494262695,1.0,Water,
profile_e_current_full_patch,200.0,93,907.0,success,0.04121589660644531,1.0,Water,
profile_e_current_full_patch,200.0,94,906.0,success,0.04132413864135742,1.0,Water,
profile_e_current_full_patch,200.0,95,905.0,success,0.04036688804626465,1.0,Water,
profile_e_current_full_patch,200.0,96,904.0,success,0.04041481018066406,1.0,Water,
profile_e_current_full_patch,200.0,97,903.0,success,0.04909396171569824,1.0,Water,
profile_e_current_full_patch,200.0,98,902.0,success,0.055959224700927734,1.0,Water,
profile_e_current_full_patch,200.0,99,901.0,success,0.04059004783630371,1.0,Water,
profile_e_current_full_patch,200.0,100,900.0,success,0.04232287406921387,1.0,Water,
