Index,T_C,P_MPa,deltaQFM,Mass_g,Density_g_cm3,G_kJ,H_kJ,S_J_per_K,Cp_J_per_K,V_cm3,alpha_1_per_K,beta_1_per_bar,d2V/dT2,d2V/dP2,d2V/dTdP,Outcome,sample_label,source_excel,phase,phase_sheet_name
667,837,100,0,111.7326784748758,1.249741349248027,-1902.251645978554,-1512.461010012131,351.1152870931164,168.3878749808432,8.94046424422987,0.0008132035316235187,0.0004997401054297434,-6.126013047579416e-06,9.783142228772672e-06,-6.050582708946903e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
668,836,100,0,111.7327013207814,1.250377061602341,-1901.900999056881,-1512.674822079388,350.9229382657825,168.380225877016,8.935920591633174,0.0008149353704227367,0.0004998028395818309,-6.154438650606713e-06,9.784895891309763e-06,-6.065868951399178e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
669,835,100,0,111.7327242006874,1.251012603345454,-1901.550545167015,-1512.888794178642,350.7302720645885,168.3728175030079,8.9313827775909,0.000816678082094873,0.0004998672000068498,-6.183034385124187e-06,9.786719858062867e-06,-6.081297116522025e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
670,834,100,0,111.7327471149019,1.251648073009168,-1901.200284627475,-1513.102918849554,350.5372946555763,168.3656578024055,8.926850088641768,0.0008184316578285296,0.0004999331065440687,-6.211799093292569e-06,9.78861195849561e-06,-6.096867226828578e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
671,833,100,0,111.7327700630115,1.252283495360523,-1900.850217744522,-1513.317196379282,350.3440052119876,168.3587502345408,8.922322339706671,0.0008201961623204948,0.0005000005428876529,-6.240732941838205e-06,9.790571947779471e-06,-6.112580490234338e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
672,832,100,0,111.7327930445534,1.252918889055217,-1900.500344822811,-1513.531627788422,350.1504022389617,168.3520978564958,8.917799389935546,0.0008219716666021251,0.0005000694977362397,-6.269836185049773e-06,9.792599738622112e-06,-6.128438228702022e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
673,831,100,0,111.7328160596046,1.2535543310956,-1900.150666174675,-1513.746208067635,349.9564897043338,168.3457071710807,8.913280684208612,0.0008237581833889101,0.0005001399092716917,-6.299107964897978e-06,9.794693729364515e-06,-6.144440850235445e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
674,830,100,0,111.7328391078379,1.254189854916502,-1899.80118210443,-1513.960936846976,349.7622673774679,168.3395820292796,8.908765979077108,0.0008255557689858265,0.0005002117530788322,-6.328548197031739e-06,9.796853450683108e-06,-6.160589471365685e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
675,829,100,0,111.7328621893259,1.254825535585748,-1899.451892921139,-1514.175809485254,349.5677389065779,168.3337287169171,8.90425473666898,0.0008273644376149295,0.0005002849685406544,-6.358155982102644e-06,9.799077350894626e-06,-6.176884555585191e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
676,828,100,0,111.7328853038244,1.255461415413384,-1899.102798926619,-1514.390824857451,349.3729047533645,168.3281515102322,8.899746653467187,0.0008291842365323334,0.0005003595232242796,-6.387930997267311e-06,9.801364732172446e-06,-6.193327106317515e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
677,827,100,0,111.7329084515233,1.2560975798539,-1898.753900427314,-1514.605977385952,349.1777694326792,168.3228572194994,8.89524112167458,0.0008310151687886504,0.0005004353470277089,-6.417872062052665e-06,9.803713771704579e-06,-6.209917443191743e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
678,826,100,0,111.7329316322028,1.256734072674834,-1898.405197720232,-1514.821265945073,348.9823334168762,168.3178501161396,8.890737830827677,0.0008328572797440893,0.0005005124058043948,-6.447978743413618e-06,9.806123733766682e-06,-6.226656572512671e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
679,825,100,0,111.7329548461845,1.257370991135847,-1898.05669110808,-1515.036683906114,348.7866021963897,168.3131375958642,8.88623609371252,0.0008347105595950393,0.0005005906187770451,-6.478249542659743e-06,9.808592488398607e-06,-6.243544645235352e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
680,824,100,0,111.7329780936703,1.258008418850715,-1897.708380888154,-1515.25222614301,348.5905799071627,168.3087261941362,8.881735322228348,0.0008365750118547835,0.0005006699167167403,-6.50868316687207e-06,9.811118260058435e-06,-6.260582041802958e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
681,823,100,0,111.7330013745882,1.258646411761914,-1897.360267349491,-1515.467890491791,348.3942679904207,168.3046207618155,8.877235125803034,0.0008384506682150973,0.000500750254189104,-6.539278806059691e-06,9.813699994772249e-06,-6.277769605677897e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
682,822,100,0,111.7330246893382,1.259285070587862,-1897.012350784667,-1515.683670194946,348.1976720903268,168.300828753273,8.872734800006704,0.0008403375134554581,0.0005008315465951008,-6.570034732128346e-06,9.81633546955961e-06,-6.295107458775349e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
683,821,100,0,111.7330480382396,1.25992448616989,-1896.664631480458,-1515.89955959128,348.0007968643952,168.2973569981046,8.868233712792001,0.0008422355417823111,0.0005009137176003295,-6.600949347196284e-06,9.819022717222093e-06,-6.312595891777312e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
684,820,100,0,111.7330714216715,1.260564753729858,-1896.317109719803,-1516.115552651235,347.803647320649,168.2942125323698,8.863731203896261,0.0008441447421087326,0.0005009966868160289,-6.632020907409306e-06,9.821759655817969e-06,-6.330235131801696e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
685,819,100,0,111.7330948400615,1.261205970937579,-1895.969785781282,-1516.331643150951,347.6062286593699,168.2914025028738,8.85922659857051,0.0008460650999094851,0.0005010803714003278,-6.66324755654679e-06,9.824544137355055e-06,-6.348025372505148e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
686,818,100,0,111.7331182938444,1.261848234363778,-1895.62265993814,-1516.547825050858,347.4085459261165,168.2889339535356,8.854719232553357,0.0008479966009665834,0.0005011646891833891,-6.694627394528991e-06,9.827374041250607e-06,-6.365966833128741e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
687,817,100,0,111.7331417837554,1.262491665805814,-1895.27573246273,-1516.76408975266,347.2106065312759,168.2868153839538,8.850208267508773,0.0008499392033534008,0.0005012495356780872,-6.726157950956864e-06,9.830246584968531e-06,-6.38405931914701e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
688,816,100,0,111.7331653105223,1.263136383187911,-1894.929003621224,-1516.980429118345,347.0124174841658,168.2850550427302,8.845692895689497,0.0008518928679542929,0.0005013348093948108,-6.757836754657622e-06,9.833159083847555e-06,-6.402302702804926e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
689,815,100,0,111.7331888741183,1.263782437929293,-1894.582473661166,-1517.19684202083,346.8139793597722,168.2836571915047,8.841172777902585,0.0008538576260821346,0.0005014204669359915,-6.7896626010646e-06,9.836110599829956e-06,-6.420697981058872e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
690,814,100,0,111.7332124760566,1.264430009276669,-1894.236142848525,-1517.413313997068,346.6153050190469,168.2826337137423,8.836646683194022,0.0008558333704595024,0.0005015063521955956,-6.821631632325287e-06,9.839096828845936e-06,-6.439244003819305e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
691,813,100,0,111.7332361168412,1.265079192419698,-1893.890011425979,-1517.629839504806,346.4163991356373,168.2819913973064,8.832113972496117,0.0008578200834272907,0.0005015923830591774,-6.853741610433893e-06,9.842115685514333e-06,-6.45794104506314e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
692,812,100,0,111.7332597974478,1.265730118036791,-1893.54407963676,-1517.846409297975,346.2172698141126,168.2817391698436,8.827573761992134,0.0008598177075273956,0.000501678445706109,-6.885989492523008e-06,9.845164144266292e-06,-6.476788780363025e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
693,811,100,0,111.7332835187085,1.26638289304714,-1893.198347714424,-1518.063016564739,346.0179229347278,168.2818846626145,8.823025337136269,0.0008618262087029324,0.0005017644459445508,-6.918372619735509e-06,9.8482397818138e-06,-6.495787278571463e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
694,810,100,0,111.7333072820647,1.267037691010821,-1892.852815894896,-1518.279647791631,345.8183705888061,168.2824392234563,8.818467522692702,0.000863845481092179,0.0005018502326709486,-6.95088690857774e-06,9.851338462748042e-06,-6.51493550276709e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
695,809,100,0,111.733331087942,1.267694577518822,-1892.507484389863,-1518.496300534871,345.6186146606218,168.283408067964,8.81389989903014,0.0008658755327861611,0.0005019357471434419,-6.983530369691605e-06,9.85445884129958e-06,-6.534234228978704e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
696,808,100,0,111.733354937811,1.268353722477308,-1892.162353420116,-1518.712961689853,345.4186669104774,168.2848023693654,8.809321323989725,0.000867916258805036,0.0005020208407663519,-7.016298806772797e-06,9.857596872088644e-06,-6.553682483944931e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
697,807,100,0,111.7333788327568,1.269015236946789,-1891.817423192156,-1518.929624156661,345.2185335698696,168.286630130437,8.804731068602758,0.0008699676144080802,0.0005021054139472085,-7.049189103417936e-06,9.860750002829094e-06,-6.57328026871763e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
698,806,100,0,111.7334027740067,1.269679262050452,-1891.472693906653,-1519.146277843083,345.0182236608165,168.2889009112368,8.800128198799147,0.0008720295226629203,0.0005021893424650023,-7.082197457335168e-06,9.863914934390722e-06,-6.593027099556644e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
699,805,100,0,111.7334267628995,1.270345923156822,-1891.12816575785,-1519.362914243955,344.8177447608355,168.2916236425756,8.795511893739997,0.0008741019201183393,0.0005022725135570733,-7.115320259467392e-06,9.867088734153753e-06,-6.612922735673124e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
700,804,100,0,111.7334582116005,1.270255704555119,-1890.783988714602,-1519.675636204724,344.5280160700717,168.27400454328,8.796139061680725,0.0008773609595539909,0.0005032308394748715,-7.168212245917492e-06,9.894740671164292e-06,-6.649193375978749e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
701,803,100,0,111.733493386654,1.269762965642798,-1890.440200769641,-1520.039602966335,344.1904918490041,168.245811833511,8.799555224867548,0.0008812661213227732,0.0005046550738185075,-7.231946381076984e-06,9.93550263393874e-06,-6.69441572515928e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
702,802,100,0,111.7335284364112,1.269254232567418,-1890.096749476449,-1520.405931400285,343.8504562862525,168.2176134567717,8.803084958826506,0.0008852209469096272,0.0005060993802877996,-7.296578733558337e-06,9.97693659349457e-06,-6.740371980615748e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
703,801,100,0,111.7335633445259,1.268728044078943,-1889.753637179331,-1520.774834845347,343.5077059386339,168.1893303651744,8.806738675477211,0.0008892281454972991,0.0005075654840520275,-7.362158208021635e-06,1.001909507690498e-05,-6.787104240727633e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
704,800,100,0,111.7335980921249,1.268182595592513,-1889.410866405402,-1521.146572303368,343.161994224511,168.1608655659556,8.810529215623038,0.0008932909780671885,0.0005090555014232679,-7.428743751708487e-06,1.006204214551072e-05,-6.834662822191121e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
705,799,100,0,111.7336326560648,1.267615732685024,-1889.068439879693,-1521.521449343234,342.8130303935637,168.1321027610676,8.814471907775562,0.0008974132691855421,0.0005105719442383693,-7.496404776204981e-06,1.010585367489803e-05,-6.883106562331932e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
706,798,100,0,111.7336670085392,1.267024739095213,-1888.726360576667,-1521.89984532753,342.4604539505552,168.1028969486344,8.818586059205808,0.000901599735174268,0.0005121179575505421,-7.565227042145417e-06,1.015062427322049e-05,-6.932507600599411e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
707,797,100,0,111.733701115293,1.266406187386002,-1888.384631768724,-1522.282233098391,342.1038159793794,168.0730668605032,8.822896020898582,0.0009058562179844413,0.0005136974843217584,-7.635317063658557e-06,1.019647223356736e-05,-6.982954912004402e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
708,796,100,0,111.7337349334291,1.265755656339174,-1888.043257095049,-1522.669215076378,341.7425450298566,168.0423813865768,8.82743319169405,0.00091019012593254,0.0005153155804061151,-7.706810238401481e-06,1.024354886509743e-05,-7.034560866158242e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
709,795,100,0,111.7337684076592,1.265067396714013,-1887.702240643127,-1523.061567153286,341.375905528101,168.0105427773019,8.832238400727539,0.00091461095562645,0.0005169787843606587,-7.779880627652237e-06,1.029204957081049e-05,-7.087469084791447e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
710,794,100,0,111.7338014664696,1.264333783344187,-1887.361587083415,-1523.460311053924,341.0029293252966,167.9771601712923,8.837365807859026,0.0009191311556083626,0.0005186957307518506,-7.854756947930268e-06,1.034223209548305e-05,-7.14186732142777e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
711,793,100,0,111.7338340139239,1.263544525773561,-1887.021301814035,-1523.866817691272,340.6223178002754,167.9417099719503,8.842888535765587,0.0009237673623586839,0.0005204780287053626,-7.931745664806921e-06,1.039444279488304e-05,-7.198006037744897e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
712,792,100,0,111.733865918449,1.262685460975739,-1886.681391180342,-1524.282967739443,340.2322897628497,167.9034754883545,8.848907298901405,0.0009285423021592053,0.0005223416112409052,-8.01126650136833e-06,1.044915701084529e-05,-7.256226968332607e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
713,791,100,0,111.7338969925276,1.261736534233949,-1886.341862744154,-1524.711419611629,339.8303276159614,167.8614450119556,8.855564847408155,0.000933487963006972,0.0005243089906542561,-8.09391172295604e-06,1.050704659378848e-05,-7.317010828222078e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
714,790,100,0,111.7343644605088,1.260423612233261,-1886.009825307487,-1525.19663217296,339.3812661755407,167.8011333519688,8.86482634695601,0.0009390037437109076,0.0005266730727349546,-8.187090601778807e-06,1.057679310422853e-05,-7.386360818650194e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
715,789,100,0,111.7357518568849,1.258306937376539,-1885.693208037523,-1525.80562538266,338.8293392222029,167.7000178144826,8.87984867109167,0.0009457442227386579,0.0005299089075802985,-8.303007234561317e-06,1.06725599647416e-05,-7.474137452434839e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
