,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,75.72330307,0.13108064,12.94293627,0.858024195,0.024827882,0.168298619,1.050686244,3.510178283,4.624531072,0.03999323
nan,76.60413534,0.122551017,12.63577125,0.768099964,0.021271032,0.193300753,1.212456879,3.357280788,4.626508121,0.036324396
nan,76.21997767,0.141937549,12.88101846,0.886214377,0.026405411,0.182608624,1.130680155,3.490635589,4.669550651,0.03505299
nan,76.20447307,0.131367065,12.94281907,0.877643619,0.02165442,0.187973712,1.176574086,3.591014497,4.689523105,0.052064966
nan,75.96545185,0.137792245,12.74452563,0.851181827,0.019695237,0.134251511,1.150778884,3.368669861,4.662504268,0.050350212
nan,76.29658279,0.14532811,12.97583882,0.871099988,0.018042991,0.217846619,1.060035011,3.324385675,4.602380528,0.05156181
nan,76.02678094,0.139841148,12.87329741,0.905512687,0.018428189,0.198741419,1.113890155,3.512409426,4.669017792,0.062119999
nan,76.33008968,0.137854669,12.86380974,0.746440135,0.021091975,0.235753275,1.04819397,3.515357312,4.689681242,0.046883479
nan,76.3579709,0.12551938,12.69052099,0.859928998,0.023060974,0.22691076,1.099835945,3.519904936,4.685430951,0.040897217
nan,76.08629993,0.13988206,12.80828036,0.937167413,0.020888507,0.182549539,1.197360089,3.436063918,4.521338775,0.05721809
nan,76.56354121,0.122308761,13.05122631,0.721987337,0.021964209,0.13127297,1.203552824,3.362530657,4.712009253,0.047414387
nan,76.2875783,0.14118834,12.84631214,0.81442411,0.021147443,0.217262147,1.153512704,3.447139679,4.610969859,0.048996833
nan,76.342116,0.131781305,13.01424795,0.775046213,0.025680656,0.187036471,1.194041431,3.535203392,4.710182154,0.052111704
nan,76.25871657,0.146031052,12.77040899,0.817099726,0.023330078,0.23127588,1.195278334,3.36181062,4.606377626,0.04422747
nan,76.25477052,0.133909902,12.96859924,0.894533273,0.019392372,0.192491116,1.097322244,3.513170895,4.60823637,0.038392616
nan,76.46547517,0.125958294,12.69370538,0.863696805,0.021639158,0.150523412,1.136483211,3.309318771,4.680671944,0.045784074
nan,75.7195272,0.126690856,13.14630641,0.845880658,0.024915916,0.156065492,1.182576481,3.351387395,4.598670095,0.042645312
nan,75.96622911,0.128750945,13.12004861,0.860189964,0.020820453,0.171528669,1.206020467,3.475112497,4.543822448,0.036997122
nan,75.89554847,0.145991898,12.82522348,0.830530287,0.023618189,0.159951632,1.1767178,3.40784356,4.647566084,0.049186551
nan,75.98767951,0.144380453,12.72848391,0.826317741,0.021080871,0.196369919,1.160828702,3.553665139,4.617430285,0.035493256
nan,76.26519836,0.160790777,13.05218342,0.863673269,0.021634799,0.163559495,1.049531502,3.587118571,4.675371777,0.057455609
nan,76.7907443,0.129705661,12.88668859,0.824077936,0.023254716,0.155137881,1.130734844,3.508618466,4.568858917,0.044761968
nan,75.8632032,0.137586217,12.93345511,0.830592693,0.027363594,0.203327965,1.217934658,3.490106554,4.572425211,0.044929333
nan,76.33770552,0.132254781,13.00257224,0.850486447,0.022565185,0.171308755,1.110822364,3.437111636,4.73494648,0.046570041
nan,75.89108449,0.132796187,12.97817349,0.795597656,0.02190745,0.193722271,1.138121607,3.568713693,4.565479882,0.03423852
nan,75.16433862,0.121849091,13.0253643,0.875925018,0.022626666,0.153819854,1.180892239,3.472992745,4.578304077,0.044948786
nan,76.16943734,0.138778904,12.92058099,0.811604867,0.019747218,0.165298775,1.156717977,3.579771795,4.530144107,0.045377763
nan,76.04429204,0.10931323,13.04623297,0.894837685,0.019463843,0.193395189,1.167781235,3.537307038,4.63445535,0.035621526
nan,75.55759259,0.114532505,12.91452363,0.788765106,0.015868477,0.193934495,1.166027005,3.471070634,4.669244012,0.046758102
nan,75.99337277,0.179280503,13.02504957,0.759626007,0.021838162,0.176217267,1.0847321,3.543607723,4.577287391,0.04182753
nan,76.02876422,0.160064643,13.09413914,0.752954121,0.020225566,0.185086276,1.237188148,3.486146072,4.683624786,0.043762649
nan,76.23877054,0.139841238,12.87991833,0.871310749,0.018986982,0.187989055,1.083544397,3.381255823,4.659388031,0.049616539
nan,76.16388103,0.141286056,12.93865974,0.877523573,0.020990922,0.196452472,1.179167034,3.509924213,4.616240636,0.035694094
nan,76.37505546,0.113035588,12.90649057,0.919996454,0.019328632,0.184505265,1.08955637,3.573213637,4.582569063,0.037110286
nan,75.71200779,0.132727691,12.99541917,0.781728651,0.023576665,0.200089862,1.166501698,3.456883841,4.673456675,0.047122274
nan,75.8423531,0.121182682,13.03096116,0.840562277,0.02270911,0.203993259,1.235866635,3.551870338,4.673787843,0.046866224
nan,76.11132047,0.105975972,12.72994401,0.824112938,0.023934944,0.203722174,1.126649375,3.448126794,4.50194203,0.045153634
nan,76.52725566,0.152795121,12.83294255,0.839593819,0.018129751,0.12992251,1.151782958,3.273282668,4.636966396,0.041589296
nan,76.05585953,0.115081385,13.12747143,0.731422184,0.020022981,0.177197345,1.175774859,3.463935924,4.595502837,0.028855434
