,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,76.12115904,0.078644063,13.1295259,0.639979781,0.031832378,0.075155407,0.702492098,4.229066933,4.012746783,-0.002704097
nan,75.01157031,0.081149024,12.88510184,0.633484691,0.033714805,0.04902356,0.606260013,4.381112588,3.937613846,0.010973128
nan,75.51126612,0.076055814,13.11292949,0.715123716,0.032800002,0.103874327,0.681290044,4.43581094,4.102268035,0.003659762
nan,75.88292804,0.089096784,13.13606146,0.664118157,0.036443271,0.11619182,0.770548252,4.424106003,3.971198887,0.015918062
nan,76.00865709,0.077432217,12.89614338,0.706969759,0.028077334,0.084049939,0.753684699,4.280136453,4.044647622,0.015426205
nan,75.39723489,0.105032089,12.80853168,0.694248237,0.034533847,0.139875167,0.71155903,4.453867814,4.030737297,0.006752273
nan,75.79032271,0.079454179,13.15403063,0.669618797,0.02692158,0.099313804,0.650516335,4.35214568,3.97805845,0.009458722
nan,75.83786328,0.082706209,13.08447618,0.646276006,0.028967766,0.109205154,0.739157392,4.462199307,3.965002702,0.002769946
nan,75.76307542,0.084546646,12.97036105,0.702673456,0.034461761,0.067147603,0.708072928,4.2447626,4.043380896,0.009189608
nan,76.0913269,0.076987631,12.82583241,0.650089157,0.033052874,0.071378954,0.685911109,4.332055963,4.032762936,0.00871109
nan,75.32430042,0.09369673,13.04536093,0.600758069,0.029881471,0.086076143,0.758361388,4.450402716,4.025203383,0.018104422
nan,75.36416498,0.097109502,13.12350788,0.671565923,0.036317057,0.075949987,0.652850342,4.261020086,4.084649529,0.012770898
nan,75.93895932,0.074942865,12.91977312,0.617431412,0.029719225,0.072509251,0.654080432,4.416712004,4.068571737,0.004753395
nan,75.89167257,0.094966736,12.88729721,0.640752753,0.031121919,0.073456984,0.743656587,4.110070332,3.975144433,0.005516571
nan,75.90824429,0.088071028,12.90384796,0.719095487,0.033029989,0.087000082,0.653129722,4.359917446,3.960171766,0.005632703
nan,75.48471242,0.082779802,12.84717058,0.698206224,0.031679419,0.098890821,0.698899053,4.38463554,3.981994135,0.014182603
nan,75.42513891,0.085813105,12.92913068,0.691130054,0.025522753,0.096097363,0.645551349,4.366320657,3.987008717,0.01256654
nan,76.04330756,0.072299361,12.63407546,0.667888128,0.029226392,0.098569288,0.751890757,4.387823312,4.000127007,0.013360671
nan,76.6336479,0.076914852,12.99542358,0.669567747,0.028248153,0.083491507,0.738716975,4.449314455,3.935093807,0.008416612
nan,75.91985888,0.07466658,12.76679518,0.74937865,0.035893889,0.084813211,0.681128269,4.419026671,4.047958105,0.012213991
nan,76.17060749,0.094421875,12.98310467,0.7307517,0.033265468,0.130869374,0.730715048,4.437730247,3.893462443,0.004286753
nan,75.8211761,0.080009555,12.84808917,0.705534111,0.028456808,0.083581429,0.709881697,4.351591613,4.002405113,0.00810806
nan,76.27716018,0.069285845,12.91788982,0.672586536,0.029883402,0.077024225,0.708659462,4.503637838,3.983539147,0.007673828
nan,76.25972334,0.066120782,12.97003966,0.652753534,0.030737338,0.063377934,0.733596289,4.343420659,4.069302937,0.011666018
nan,75.96007403,0.093646213,12.81564342,0.695142503,0.03283571,0.103778817,0.710912051,4.441812129,4.029619363,0.004522027
nan,76.0686837,0.080907211,12.94389189,0.620106718,0.029967796,0.08781803,0.724328816,4.471054068,4.021767117,0.008538284
nan,75.99014437,0.064823409,13.0138362,0.598070735,0.031857791,0.082868092,0.743362566,4.289288533,3.9632391,0.013479833
nan,76.37344459,0.09075625,12.81679132,0.721936053,0.0322393,0.099578597,0.722548997,4.423366554,3.998910232,0.010606595
nan,75.76359331,0.077905748,13.17258475,0.693941137,0.025427279,0.118577087,0.632725952,4.497380147,3.934486535,0.008364939
nan,76.33048735,0.086475014,12.77630244,0.735136999,0.029871129,0.108659905,0.677839237,4.272577444,3.971983866,0.012949928
nan,76.23233841,0.08019942,12.8666367,0.703884858,0.025793142,0.069024986,0.695377739,4.296521293,3.928667175,0.003899532
